time_s,nal_type,payload_bytes
36.09399999999914,7,9
36.09399999999914,8,6
36.14099999999962,7,9
36.14099999999962,8,6
36.20299999999952,5,5269
36.29699999999866,1,4311
36.45299999999952,1,6141
36.45299999999952,7,9
36.45299999999952,8,6
36.45299999999952,7,9
36.45299999999952,8,6
36.5,7,9
36.5,8,6
36.5630000000001,5,5129
36.70299999999952,1,6237
36.85999999999876,1,2668
37.04699999999866,1,5940
37.10999999999876,1,2377
37.17199999999866,7,9
37.17199999999866,8,6
37.17199999999866,7,9
37.17199999999866,8,6
37.20299999999952,7,9
37.20299999999952,8,6
37.26599999999962,5,5131
37.34399999999914,1,2644
37.53199999999924,1,5681
37.53199999999924,7,9
37.53199999999924,8,6
37.53199999999924,7,9
37.53199999999924,8,6
37.5630000000001,7,9
37.57799999999952,8,6
37.625,5,5143
37.70299999999952,1,2511
37.89099999999962,1,6187
37.89099999999962,7,9
37.89099999999962,8,6
37.89099999999962,7,9
37.89099999999962,8,6
37.9380000000001,7,9
37.9380000000001,8,6
37.98499999999876,5,5169
38.125,1,5876
38.1880000000001,1,3010
38.25,7,9
38.25,8,6
38.25,7,9
38.25,8,6
38.29699999999866,7,9
38.29699999999866,8,6
38.42199999999866,5,5166
38.5630000000001,1,2771
38.60999999999876,7,9
38.60999999999876,8,6
38.60999999999876,7,9
38.60999999999876,8,6
38.65699999999924,7,9
38.65699999999924,8,6
38.70299999999952,5,5156
38.84399999999914,1,5909
38.90699999999924,1,2566
38.96899999999914,7,9
38.96899999999914,8,6
38.96899999999914,7,9
38.96899999999914,8,6
39.01599999999962,7,9
39.01599999999962,8,6
39.07799999999952,5,5186
39.26599999999962,1,2479
39.375,7,9
39.375,8,6
39.375,7,9
39.375,8,6
39.375,7,9
39.375,8,6
39.4380000000001,5,5103
39.51599999999962,1,2834
39.6880000000001,1,6138
39.6880000000001,7,9
39.6880000000001,8,6
39.6880000000001,7,9
39.6880000000001,8,6
39.73499999999876,7,9
39.73499999999876,8,6
39.79699999999866,5,5059
39.89099999999962,1,4025
40.04699999999866,1,5998
40.04699999999866,7,9
40.04699999999866,8,6
40.04699999999866,7,9
40.04699999999866,8,6
40.09399999999914,7,9
40.09399999999914,8,6
40.15699999999924,5,5076
40.29699999999866,1,6198
40.34399999999914,1,2485
40.40699999999924,7,9
40.40699999999924,8,6
40.40699999999924,7,9
40.42199999999866,8,6
40.45299999999952,7,9
40.45299999999952,8,6
40.51599999999962,5,4924
40.64099999999962,1,5144
40.70299999999952,1,2423
40.78199999999924,7,9
40.78199999999924,8,6
40.78199999999924,7,9
40.78199999999924,8,6
40.8130000000001,7,9
40.8130000000001,8,6
40.875,5,4995
40.95299999999952,1,2532
41.125,1,5578
41.14099999999962,7,9
41.14099999999962,8,6
41.14099999999962,7,9
41.14099999999962,8,6
41.17199999999866,7,9
41.17199999999866,8,6
41.23499999999876,5,5010
41.3130000000001,1,2582
41.5,1,6235
41.5,7,9
41.5,8,6
41.5,7,9
41.5,8,6
41.53199999999924,7,9
41.53199999999924,8,6
41.59399999999914,5,5011
41.70299999999952,1,4173
41.85999999999876,1,6074
41.85999999999876,7,9
41.85999999999876,8,6
41.85999999999876,7,9
41.85999999999876,8,6
41.89099999999962,7,9
41.89099999999962,8,6
41.95299999999952,5,5115
42.09399999999914,1,6336
42.15699999999924,1,3052
42.21899999999914,7,9
42.21899999999914,8,6
42.21899999999914,7,9
42.21899999999914,8,6
42.25,7,9
42.25,8,6
42.3130000000001,5,5181
42.40699999999924,1,3604
42.51599999999962,1,3256
42.57799999999952,7,9
42.57799999999952,8,6
42.57799999999952,7,9
42.57799999999952,8,6
42.625,7,9
42.625,8,6
42.67199999999866,5,5350
42.75,1,3018
42.89099999999962,1,4201
42.9380000000001,7,9
42.9380000000001,8,6
42.9380000000001,7,9
42.9380000000001,8,6
42.98499999999876,7,9
42.98499999999876,8,6
43.04699999999866,5,5322
43.10999999999876,1,3087
43.29699999999866,1,6514
43.29699999999866,7,9
43.29699999999866,8,6
43.29699999999866,7,9
43.29699999999866,8,6
43.34399999999914,7,9
43.34399999999914,8,6
43.39099999999962,5,5320
43.57799999999952,1,5952
43.67199999999866,7,9
43.67199999999866,8,6
43.67199999999866,7,9
43.67199999999866,8,6
43.70299999999952,7,9
43.70299999999952,8,6
43.75,5,5232
43.90699999999924,1,6407
44.01599999999962,7,9
44.01599999999962,8,6
44.01599999999962,7,9
44.01599999999962,8,6
44.04699999999866,7,9
44.04699999999866,8,6
44.10999999999876,5,5136
44.23499999999876,1,5929
44.29699999999866,1,2498
44.375,7,9
44.375,8,6
44.375,7,9
44.375,8,6
44.40699999999924,7,9
44.40699999999924,8,6
44.46899999999914,5,5131
44.54699999999866,1,2648
44.71899999999914,1,5721
44.73499999999876,7,9
44.73499999999876,8,6
44.73499999999876,7,9
44.73499999999876,8,6
44.76599999999962,7,9
44.76599999999962,8,6
44.875,5,5165
45.09399999999914,1,6116
45.09399999999914,7,9
45.09399999999914,8,6
45.09399999999914,7,9
45.09399999999914,8,6
45.14099999999962,7,9
45.14099999999962,8,6
45.25,5,5033
45.4380000000001,1,5423
45.45299999999952,7,9
45.45299999999952,8,6
45.45299999999952,7,9
45.45299999999952,8,6
45.5,7,9
45.5,8,6
45.54699999999866,5,5064
45.6880000000001,1,6101
45.75,1,2527
45.8130000000001,7,9
45.8130000000001,8,6
45.8130000000001,7,9
45.8130000000001,8,6
45.85999999999876,7,9
45.85999999999876,8,6
45.90699999999924,5,4833
46.01599999999962,1,4358
46.10999999999876,1,2588
46.17199999999866,7,9
46.17199999999866,8,6
46.17199999999866,7,9
46.17199999999866,8,6
46.21899999999914,7,9
46.21899999999914,8,6
46.26599999999962,5,5085
46.34399999999914,1,2540
46.48499999999876,1,3503
46.53199999999924,7,9
46.53199999999924,8,6
46.53199999999924,7,9
46.53199999999924,8,6
46.57799999999952,7,9
46.57799999999952,8,6
46.625,5,5035
46.70299999999952,1,2376
46.89099999999962,1,6109
46.89099999999962,7,9
46.89099999999962,8,6
46.89099999999962,7,9
46.89099999999962,8,6
46.9380000000001,7,9
46.9380000000001,8,6
47.0,5,5107
47.10999999999876,1,4626
47.23499999999876,1,5313
47.25,7,9
47.25,8,6
47.25,7,9
47.25,8,6
47.29699999999866,7,9
47.29699999999866,8,6
47.35999999999876,5,5046
47.5,1,6123
47.54699999999866,1,2579
47.60999999999876,7,9
47.60999999999876,8,6
47.60999999999876,7,9
47.60999999999876,8,6
47.65699999999924,7,9
47.65699999999924,8,6
47.70299999999952,5,4957
47.84399999999914,1,5960
47.90699999999924,1,2465
47.96899999999914,7,9
47.96899999999914,8,6
47.96899999999914,7,9
47.96899999999914,8,6
48.01599999999962,7,9
48.01599999999962,8,6
48.0630000000001,5,5177
48.14099999999962,1,2507
48.32799999999952,1,5781
48.32799999999952,7,9
48.32799999999952,8,6
48.32799999999952,7,9
48.32799999999952,8,6
48.375,7,9
48.375,8,6
48.4380000000001,5,5068
48.5,1,2586
48.6880000000001,1,6195
48.6880000000001,7,9
