time_s,nal_type,payload_bytes
48.0,7,9
48.0,8,6
48.01599999999962,7,9
48.01599999999962,8,6
48.0630000000001,7,9
48.0630000000001,8,6
48.14099999999962,5,6109
48.25,1,187
48.375,7,9
48.375,8,6
48.375,7,9
48.375,8,6
48.42200000000048,7,9
48.42200000000048,8,6
48.51599999999962,5,7837
48.51599999999962,1,414
48.61000000000058,1,193
48.73500000000058,7,9
48.73500000000058,8,6
48.73500000000058,7,9
48.73500000000058,8,6
48.78199999999924,7,9
48.78199999999924,8,6
48.84399999999914,5,6093
48.86000000000058,1,507
48.98500000000058,1,276
49.09399999999914,7,9
49.09399999999914,8,6
49.09399999999914,7,9
49.09399999999914,8,6
49.15699999999924,7,9
49.15699999999924,8,6
49.23500000000058,5,7816
49.25,1,445
49.32899999999972,1,105
49.45399999999972,7,9
49.45399999999972,8,6
49.45399999999972,7,9
49.45399999999972,8,6
49.5,7,9
49.5,8,6
49.5630000000001,5,6126
49.57899999999972,1,416
49.6880000000001,1,91
49.8130000000001,7,9
49.8130000000001,8,6
49.8130000000001,7,9
49.8130000000001,8,6
49.86000000000058,7,9
49.86000000000058,8,6
49.95399999999972,5,7833
49.95399999999972,1,451
50.0630000000001,1,145
50.17200000000048,7,9
50.17200000000048,8,6
50.17200000000048,7,9
50.17200000000048,8,6
50.21899999999914,7,9
50.21899999999914,8,6
50.28199999999924,5,6090
50.29700000000048,1,362
50.42200000000048,1,191
50.53199999999924,7,9
50.53199999999924,8,6
50.53199999999924,7,9
50.53199999999924,8,6
50.59399999999914,7,9
50.59399999999914,8,6
50.67200000000048,5,7791
50.71899999999914,1,406
50.78199999999924,1,269
50.89099999999962,7,9
50.89099999999962,8,6
50.89099999999962,7,9
50.89099999999962,8,6
50.9380000000001,7,9
50.9380000000001,8,6
51.01599999999962,5,6149
51.01599999999962,1,379
51.14099999999962,1,103
51.25,7,9
51.25,8,6
51.25,7,9
51.25,8,6
51.29700000000048,7,9
51.29700000000048,8,6
51.36000000000058,5,5347
51.375,1,489
51.5,1,139
51.61000000000058,7,9
51.61000000000058,8,6
51.61000000000058,7,9
51.61000000000058,8,6
51.65699999999924,7,9
51.65699999999924,8,6
51.71899999999914,5,5849
51.73500000000058,1,373
51.875,1,1440
51.96899999999914,7,9
51.96899999999914,8,6
51.96899999999914,7,9
51.96899999999914,8,6
52.03199999999924,7,9
52.03199999999924,8,6
52.125,5,8192
52.125,1,412
52.21899999999914,1,133
52.32899999999972,7,9
52.32899999999972,8,6
52.32899999999972,7,9
52.32899999999972,8,6
52.40699999999924,7,9
52.40699999999924,8,6
52.53199999999924,5,10383
52.53199999999924,1,479
52.57899999999972,1,195
52.6880000000001,7,9
52.6880000000001,8,6
52.6880000000001,7,9
52.6880000000001,8,6
52.75,7,9
52.75,8,6
52.84399999999914,5,8214
52.86000000000058,1,442
52.9380000000001,1,151
53.04700000000048,7,9
53.04700000000048,8,6
53.04700000000048,7,9
53.04700000000048,8,6
53.09399999999914,7,9
53.09399999999914,8,6
53.17200000000048,5,6568
53.1880000000001,1,381
53.29700000000048,1,101
53.40699999999924,7,9
53.40699999999924,8,6
53.40699999999924,7,9
53.40699999999924,8,6
53.45399999999972,7,9
53.45399999999972,8,6
53.51599999999962,5,5346
53.54700000000048,1,483
53.65699999999924,1,171
53.76599999999962,7,9
53.76599999999962,8,6
53.76599999999962,7,9
53.76599999999962,8,6
53.8130000000001,7,9
53.8130000000001,8,6
53.875,5,5355
53.89099999999962,1,506
54.01599999999962,1,174
54.125,7,9
54.125,8,6
54.125,7,9
54.125,8,6
54.17200000000048,7,9
54.17200000000048,8,6
54.23500000000058,5,5358
54.25,1,505
54.375,1,197
54.48500000000058,7,9
54.48500000000058,8,6
54.48500000000058,7,9
54.48500000000058,8,6
54.54700000000048,7,9
54.54700000000048,8,6
54.64099999999962,5,7763
54.64099999999962,1,394
54.73500000000058,1,114
54.84399999999914,7,9
54.84399999999914,8,6
54.84399999999914,7,9
54.84399999999914,8,6
54.89099999999962,7,9
54.89099999999962,8,6
54.96899999999914,5,6079
54.98500000000058,1,396
55.09399999999914,1,90
55.20399999999972,7,9
55.20399999999972,8,6
55.20399999999972,7,9
55.20399999999972,8,6
55.26599999999962,7,9
55.26599999999962,8,6
55.36000000000058,5,7843
55.36000000000058,1,386
55.45399999999972,1,119
55.5630000000001,7,9
55.5630000000001,8,6
55.5630000000001,7,9
55.5630000000001,8,6
55.61000000000058,7,9
55.61000000000058,8,6
55.6880000000001,5,6146
55.70399999999972,1,390
55.8130000000001,1,94
55.92200000000048,7,9
55.92200000000048,8,6
55.92200000000048,7,9
55.92200000000048,8,6
55.98500000000058,7,9
55.98500000000058,8,6
56.07899999999972,5,7763
56.07899999999972,1,374
56.17200000000048,1,110
56.28199999999924,7,9
56.28199999999924,8,6
56.28199999999924,7,9
56.28199999999924,8,6
56.34399999999914,7,9
56.34399999999914,8,6
56.40699999999924,5,6122
56.42200000000048,1,368
56.53199999999924,1,109
56.64099999999962,7,9
56.64099999999962,8,6
56.64099999999962,7,9
56.64099999999962,8,6
56.70399999999972,7,9
56.70399999999972,8,6
56.79700000000048,5,7786
56.79700000000048,1,431
56.89099999999962,1,109
57.0,7,9
57.0,8,6
57.0,7,9
57.0,8,6
57.0630000000001,7,9
57.0630000000001,8,6
57.125,5,6074
57.14099999999962,1,382
57.25,1,114
57.36000000000058,7,9
57.36000000000058,8,6
57.36000000000058,7,9
57.36000000000058,8,6
57.42200000000048,7,9
57.42200000000048,8,6
57.51599999999962,5,7826
57.53199999999924,1,443
57.61000000000058,1,129
57.71899999999914,7,9
57.71899999999914,8,6
57.71899999999914,7,9
57.71899999999914,8,6
57.78199999999924,7,9
57.78199999999924,8,6
57.84399999999914,5,6129
57.86000000000058,1,373
57.96899999999914,1,104
58.07899999999972,7,9
58.07899999999972,8,6
58.07899999999972,7,9
58.09399999999914,8,6
58.14099999999962,7,9
58.14099999999962,8,6
58.23500000000058,5,7739
58.23500000000058,1,448
58.32899999999972,1,128
58.45399999999972,7,9
58.45399999999972,8,6
58.45399999999972,7,9
58.45399999999972,8,6
58.5,7,9
58.5,8,6
58.5630000000001,5,6102
58.57899999999972,1,347
58.6880000000001,1,94
58.8130000000001,7,9
58.8130000000001,8,6
58.8130000000001,7,9
58.8130000000001,8,6
58.875,7,9
58.875,8,6
58.95399999999972,5,7758
58.96899999999914,1,364
59.04700000000048,1,119
59.17200000000048,7,9
59.17200000000048,8,6
59.17200000000048,7,9
59.17200000000048,8,6
59.23500000000058,7,9
59.23500000000058,8,6
59.34399999999914,5,9456
59.34399999999914,1,407
59.42200000000048,1,189
59.53199999999924,7,9
59.53199999999924,8,6
59.53199999999924,7,9
59.53199999999924,8,6
59.59399999999914,7,9
59.59399999999914,8,6
59.67200000000048,5,7727
59.6880000000001,1,432
59.76599999999962,1,112
59.89099999999962,7,9
59.89099999999962,8,6
59.89099999999962,7,9
59.89099999999962,8,6
59.9380000000001,7,9
59.9380000000001,8,6
60.0,5,6127
